Setpoint,Reactor Temperature,Jacket Temperature,Action
64.78540724,83.4799,64.0727,[0.25]
64.78607199,83.4807,64.0732,[0.25]
64.78673253,83.4815,64.0738,[0.25]
64.78738887,83.4823,64.0743,[0.25]
64.78804102,83.4831,64.0748,[0.25]
64.78868898,83.4839,64.0753,[0.25]
64.78933278,83.4847,64.0759,[0.25]
64.78997241,83.4855,64.0764,[0.25]
64.79060788,83.4863,64.0769,[0.25]
64.79123921,83.4871,64.0774,[0.25]
64.7918664,83.4879,64.078,[0.25]
64.79248946,83.4887,64.0785,[0.25]
64.7931084,83.4895,64.079,[0.25]
64.79372323,83.4903,64.0795,[0.25]
64.79433395,83.491,64.0801,[0.25]
64.79494058,83.4917,64.0806,[0.25]
64.79554313,83.4924,64.0811,[0.25]
64.7961416,83.4931,64.0816,[0.25]
64.796736,83.4938,64.0821,[0.25]
64.79732634,83.4945,64.0826,[0.25]
64.79791263,83.4952,64.0831,[0.25]
64.79849488,83.4959,64.0836,[0.25]
64.79907309,83.4966,64.0841,[0.25]
64.79964728,83.4973,64.0845,[0.25]
64.80021746,83.498,64.085,[0.25]
64.80078363,83.4987,64.0855,[0.25]
64.8013458,83.4994,64.0859,[0.25]
64.80190398,83.5001,64.0864,[0.25]
64.80245818,83.5008,64.0868,[0.25]
64.80300841,83.5015,64.0873,[0.25]
64.80355467,83.5022,64.0877,[0.25]
64.80409698,83.5029,64.0882,[0.25]
64.80463535,83.5036,64.0887,[0.25]
64.80516978,83.5043,64.0891,[0.25]
64.80570028,83.505,64.0896,[0.25]
64.80622686,83.5057,64.09,[0.25]
64.80674953,83.5064,64.0905,[0.25]
64.80726829,83.5071,64.091,[0.25]
64.80778317,83.5078,64.0914,[0.25]
64.80829416,83.5085,64.0919,[0.25]
64.80880127,83.5092,64.0923,[0.25]
64.80930452,83.5099,64.0928,[0.25]
64.80980391,83.5106,64.0933,[0.25]
64.81029945,83.5113,64.0937,[0.25]
64.81079114,83.512,64.0942,[0.25]
64.81127901,83.5127,64.0946,[0.25]
64.81176305,83.5134,64.0951,[0.25]
64.81224328,83.5141,64.0955,[0.25]
64.8127197,83.5148,64.096,[0.25]
64.81319233,83.5155,64.0965,[0.25]
64.81366117,83.5162,64.0969,[0.25]
64.81412622,83.5169,64.0974,[0.25]
64.81458751,83.5176,64.0978,[0.25]
64.81504503,83.5183,64.0983,[0.25]
64.8154988,83.519,64.0988,[0.25]
64.81594883,83.5197,64.0992,[0.25]
64.81639512,83.5204,64.0997,[0.25]
64.81683768,83.5211,64.1001,[0.25]
64.81727652,83.5218,64.1006,[0.25]
64.81771166,83.5225,64.1011,[0.25]
64.81814309,83.5232,64.1015,[0.25]
64.81857083,83.5239,64.102,[0.25]
64.81899489,83.5246,64.1024,[0.25]
64.81941527,83.5253,64.1029,[0.25]
64.81983199,83.526,64.1034,[0.25]
64.82024504,83.5267,64.1038,[0.25]
64.82065445,83.5274,64.1043,[0.25]
64.82106022,83.5281,64.1047,[0.25]
64.82146236,83.5288,64.1052,[0.25]
64.82186088,83.5295,64.1056,[0.25]
64.82225578,83.5302,64.1061,[0.25]
64.82264707,83.5309,64.1066,[0.25]
64.82303477,83.5316,64.107,[0.25]
64.82341889,83.5323,64.1075,[0.25]
64.82379942,83.533,64.1079,[0.25]
64.82417638,83.5337,64.1084,[0.25]
64.82454978,83.5344,64.1089,[0.25]
64.82491963,83.5351,64.1093,[0.25]
64.82528593,83.5358,64.1098,[0.25]
64.8256487,83.5365,64.1102,[0.25]
64.82600794,83.5372,64.1107,[0.25]
64.82636366,83.5379,64.1112,[0.25]
64.82671588,83.5386,64.1116,[0.25]
64.82706459,83.5393,64.1121,[0.25]
64.82740981,83.54,64.1125,[0.25]
64.82775155,83.5407,64.113,[0.25]
64.82808981,83.5414,64.1135,[0.25]
64.8284246,83.5421,64.1139,[0.25]
64.82875594,83.5428,64.1144,[0.25]
64.82908383,83.5435,64.1148,[0.25]
64.82940828,83.5441,64.1153,[0.25]
64.8297293,83.5447,64.1157,[0.25]
64.8300469,83.5453,64.1161,[0.25]
64.83036108,83.5459,64.1165,[0.25]
64.83067186,83.5465,64.1169,[0.25]
64.83097924,83.5471,64.1173,[0.25]
64.83128323,83.5477,64.1177,[0.25]
64.83158384,83.5483,64.1181,[0.25]
64.83188108,83.5489,64.1185,[0.25]
64.83217496,83.5495,64.1189,[0.25]
64.83246549,83.5501,64.1193,[0.25]
64.83275267,83.5507,64.1197,[0.25]
64.83303652,83.5513,64.1201,[0.25]
64.83331704,83.5519,64.1205,[0.25]
64.83359424,83.5525,64.1209,[0.25]
64.83386813,83.5531,64.1213,[0.25]
64.83413872,83.5537,64.1217,[0.25]
64.83440601,83.5543,64.1221,[0.25]
64.83467002,83.5549,64.1225,[0.25]
64.83493076,83.5555,64.1229,[0.25]
64.83518823,83.5561,64.1233,[0.25]
64.83544244,83.5567,64.1237,[0.25]
64.8356934,83.5573,64.1241,[0.25]
64.83594112,83.5579,64.1245,[0.25]
64.83618561,83.5585,64.1249,[0.25]
64.83642687,83.5591,64.1253,[0.25]
64.83666492,83.5597,64.1257,[0.25]
64.83689976,83.5603,64.1261,[0.25]
64.8371314,83.5609,64.1265,[0.25]
64.83735986,83.5615,64.1269,[0.25]
64.83758513,83.5621,64.1273,[0.25]
64.83780723,83.5627,64.1277,[0.25]
64.83802617,83.5633,64.1281,[0.25]
64.83824195,83.5639,64.1285,[0.25]
64.83845459,83.5645,64.1289,[0.25]
64.83866409,83.5651,64.1293,[0.25]
64.83887046,83.5657,64.1297,[0.25]
64.83907371,83.5663,64.1301,[0.25]
64.83927385,83.5669,64.1305,[0.25]
64.83947088,83.5675,64.1309,[0.25]
64.83966482,83.5681,64.1313,[0.25]
64.83985567,83.5687,64.1317,[0.25]
64.84004345,83.5693,64.1321,[0.25]
64.84022815,83.5699,64.1325,[0.25]
64.8404098,83.5705,64.1329,[0.25]
64.84058839,83.5711,64.1333,[0.25]
64.84076394,83.5717,64.1337,[0.25]
64.84093645,83.5723,64.1341,[0.25]
64.84110594,83.5729,64.1345,[0.25]
64.84127241,83.5735,64.1349,[0.25]
64.84143587,83.5741,64.1353,[0.25]
64.84159633,83.5747,64.1357,[0.25]
64.8417538,83.5753,64.1361,[0.25]
64.84190828,83.5759,64.1365,[0.25]
64.84205979,83.5765,64.1369,[0.25]
64.84220833,83.5771,64.1373,[0.25]
64.84235392,83.5777,64.1377,[0.25]
64.84249655,83.5783,64.138,[0.25]
64.84263624,83.5789,64.1384,[0.25]
64.842773,83.5795,64.1388,[0.25]
64.84290684,83.5801,64.1392,[0.25]
64.84303776,83.5807,64.1396,[0.25]
64.84316577,83.5813,64.14,[0.25]
64.84329089,83.5819,64.1404,[0.25]
64.84341311,83.5825,64.1408,[0.25]
64.84353245,83.5831,64.1412,[0.25]
64.84364892,83.5837,64.1416,[0.25]
64.84376253,83.5843,64.142,[0.25]
64.84387327,83.5849,64.1424,[0.25]
64.84398117,83.5855,64.1428,[0.25]
64.84408623,83.5861,64.1432,[0.25]
64.84418846,83.5867,64.1436,[0.25]
64.84428787,83.5873,64.144,[0.25]
64.84438446,83.5879,64.1443,[0.25]
64.84447825,83.5885,64.1447,[0.25]
64.84456924,83.5891,64.1451,[0.25]
64.84465744,83.5897,64.1455,[0.25]
64.84474287,83.5903,64.1459,[0.25]
64.84482552,83.5909,64.1463,[0.25]
64.8449054,83.5915,64.1467,[0.25]
64.84498253,83.5921,64.1471,[0.25]
64.84505692,83.5927,64.1475,[0.25]
64.84512857,83.5933,64.1479,[0.25]
64.84519748,83.5939,64.1483,[0.25]
64.84526368,83.5945,64.1487,[0.25]
64.84532716,83.5951,64.1491,[0.25]
64.84538794,83.5956,64.1495,[0.25]
64.84544602,83.5961,64.1498,[0.25]
64.84550141,83.5966,64.1501,[0.25]
64.84555413,83.5971,64.1504,[0.25]
64.84560417,83.5976,64.1508,[0.25]
64.84565155,83.5981,64.1511,[0.25]
64.84569628,83.5986,64.1514,[0.25]
64.84573836,83.5991,64.1518,[0.25]
64.8457778,83.5996,64.1521,[0.25]
64.84581461,83.6001,64.1524,[0.25]
64.8458488,83.6006,64.1527,[0.25]
64.84588038,83.6011,64.1531,[0.25]
64.84590936,83.6016,64.1534,[0.25]
64.84593574,83.6021,64.1537,[0.25]
64.84595953,83.6026,64.154,[0.25]
64.84598074,83.6031,64.1544,[0.25]
64.84599938,83.6036,64.1547,[0.25]
64.84601546,83.6041,64.155,[0.25]
64.84602898,83.6046,64.1554,[0.25]
64.84603996,83.6051,64.1557,[0.25]
64.8460484,83.6056,64.156,[0.25]
64.84605431,83.6061,64.1563,[0.25]
64.8460577,83.6066,64.1567,[0.25]
64.84605858,83.6071,64.157,[0.25]
64.84605695,83.6076,64.1573,[0.25]
64.84605283,83.6081,64.1577,[0.25]
64.84604621,83.6086,64.158,[0.25]
64.84603712,83.6091,64.1583,[0.25]
64.84602556,83.6096,64.1586,[0.25]
64.84601153,83.6101,64.159,[0.25]
64.84599504,83.6106,64.1593,[0.25]
64.84597611,83.6111,64.1596,[0.25]
64.84595475,83.6116,64.1599,[0.25]
64.84593095,83.6121,64.1603,[0.25]
64.84590472,83.6126,64.1606,[0.25]
64.84587609,83.6131,64.1609,[0.25]
64.84584505,83.6136,64.1613,[0.25]
64.84581161,83.6141,64.1616,[0.25]
64.84577578,83.6146,64.1619,[0.25]
64.84573757,83.6151,64.1622,[0.25]
64.84569699,83.6156,64.1626,[0.25]
64.84565404,83.6161,64.1629,[0.25]
64.84560873,83.6166,64.1632,[0.25]
64.84556108,83.6171,64.1636,[0.25]
64.84551108,83.6176,64.1639,[0.25]
64.84545876,83.6181,64.1642,[0.25]
64.84540411,83.6186,64.1645,[0.25]
64.84534714,83.6191,64.1649,[0.25]
64.84528787,83.6196,64.1652,[0.25]
64.84522629,83.6201,64.1655,[0.25]
64.84516243,83.6206,64.1659,[0.25]
64.84509628,83.6211,64.1662,[0.25]
64.84502785,83.6216,64.1665,[0.25]
64.84495716,83.6221,64.1668,[0.25]
64.84488421,83.6226,64.1672,[0.25]
64.84480901,83.6231,64.1675,[0.25]
64.84473156,83.6236,64.1678,[0.25]
64.84465188,83.6241,64.1681,[0.25]
64.84456998,83.6246,64.1685,[0.25]
64.84448585,83.6251,64.1688,[0.25]
64.84439951,83.6256,64.1691,[0.25]
64.84431097,83.6261,64.1695,[0.25]
64.84422024,83.6266,64.1698,[0.25]
64.84412732,83.6271,64.1701,[0.25]
64.84403222,83.6276,64.1704,[0.25]
64.84393495,83.6281,64.1708,[0.25]
64.84383552,83.6286,64.1711,[0.25]
64.84373393,83.6291,64.1714,[0.25]
64.8436302,83.6296,64.1718,[0.25]
64.84352433,83.6301,64.1721,[0.25]
64.84341633,83.6306,64.1724,[0.25]
64.8433062,83.6311,64.1727,[0.25]
64.84319396,83.6316,64.1731,[0.25]
64.84307962,83.6321,64.1734,[0.25]
64.84296317,83.6326,64.1737,[0.25]
64.84284464,83.6331,64.174,[0.25]
64.84272402,83.6336,64.1744,[0.25]
64.84260133,83.6341,64.1747,[0.25]
64.84247657,83.6346,64.175,[0.25]
64.84234976,83.6351,64.1754,[0.25]
64.84222089,83.6356,64.1757,[0.25]
64.84208998,83.6361,64.176,[0.25]
64.84195703,83.6366,64.1763,[0.25]
64.84182206,83.6371,64.1767,[0.25]
64.84168507,83.6376,64.177,[0.25]
64.84154606,83.6381,64.1773,[0.25]
64.84140505,83.6386,64.1777,[0.25]
64.84126205,83.6391,64.178,[0.25]
64.84111706,83.6396,64.1783,[0.25]
64.84097009,83.6401,64.1786,[0.25]
64.84082115,83.6406,64.179,[0.25]
64.84067024,83.6411,64.1793,[0.25]
64.84051738,83.6416,64.1796,[0.25]
64.84036257,83.6421,64.1799,[0.25]
64.84020582,83.6426,64.1803,[0.25]
64.84004714,83.6431,64.1806,[0.25]
64.83988653,83.6436,64.1809,[0.25]
64.839724,83.6441,64.1813,[0.25]
64.83955957,83.6446,64.1816,[0.25]
64.83939323,83.6451,64.1819,[0.25]
64.839225,83.6456,64.1822,[0.25]
64.83905488,83.6461,64.1826,[0.25]
64.83888289,83.6466,64.1829,[0.25]
64.83870902,83.6471,64.1832,[0.25]
64.8385333,83.6475,64.1836,[0.25]
64.83835571,83.6479,64.1839,[0.25]
64.83817628,83.6483,64.1842,[0.25]
64.83799501,83.6487,64.1845,[0.25]
64.83781191,83.6491,64.1848,[0.25]
64.83762699,83.6495,64.1851,[0.25]
64.83744025,83.6499,64.1854,[0.25]
64.8372517,83.6503,64.1857,[0.25]
64.83706135,83.6507,64.186,[0.25]
64.83686921,83.6511,64.1863,[0.25]
64.83667528,83.6515,64.1865,[0.25]
64.83647957,83.6519,64.1868,[0.25]
64.83628209,83.6523,64.187,[0.25]
64.83608286,83.6527,64.1873,[0.25]
64.83588186,83.6531,64.1876,[0.25]
64.83567912,83.6535,64.1878,[0.25]
64.83547464,83.6539,64.1881,[0.25]
64.83526843,83.6543,64.1884,[0.25]
64.83506049,83.6547,64.1886,[0.25]
64.83485084,83.6551,64.1889,[0.25]
64.83463948,83.6555,64.1891,[0.25]
64.83442641,83.6559,64.1894,[0.25]
64.83421166,83.6563,64.1897,[0.25]
64.83399521,83.6567,64.1899,[0.25]
64.83377709,83.6571,64.1902,[0.25]
64.8335573,83.6575,64.1905,[0.25]
64.83333584,83.6579,64.1907,[0.25]
64.83311273,83.6583,64.191,[0.25]
64.83288796,83.6587,64.1912,[0.25]
64.83266156,83.6591,64.1915,[0.25]
64.83243353,83.6595,64.1918,[0.25]
64.83220386,83.6599,64.192,[0.25]
64.83197258,83.6603,64.1923,[0.25]
64.83173969,83.6607,64.1925,[0.25]
64.8315052,83.6611,64.1928,[0.25]
64.83126911,83.6615,64.1931,[0.25]
64.83103143,83.6619,64.1933,[0.25]
64.83079217,83.6623,64.1936,[0.25]
64.83055134,83.6627,64.1939,[0.25]
64.83030894,83.6631,64.1941,[0.25]
64.83006498,83.6635,64.1944,[0.25]
64.82981947,83.6639,64.1946,[0.25]
64.82957242,83.6643,64.1949,[0.25]
64.82932383,83.6647,64.1952,[0.25]
64.82907371,83.6651,64.1954,[0.25]
64.82882208,83.6655,64.1957,[0.25]
64.82856892,83.6659,64.196,[0.25]
64.82831426,83.6663,64.1962,[0.25]
64.8280581,83.6667,64.1965,[0.25]
64.82780045,83.6671,64.1967,[0.25]
64.82754132,83.6675,64.197,[0.25]
64.8272807,83.6679,64.1973,[0.25]
64.82701862,83.6683,64.1975,[0.25]
64.82675508,83.6687,64.1978,[0.25]
64.82649007,83.6691,64.1981,[0.25]
64.82622363,83.6695,64.1983,[0.25]
64.82595574,83.6699,64.1986,[0.25]
64.82568641,83.6703,64.1988,[0.25]
64.82541567,83.6707,64.1991,[0.25]
64.8251435,83.6711,64.1994,[0.25]
64.82486992,83.6715,64.1996,[0.25]
64.82459494,83.6719,64.1999,[0.25]
64.82431856,83.6723,64.2002,[0.25]
64.82404079,83.6727,64.2004,[0.25]
64.82376163,83.6731,64.2007,[0.25]
64.82348111,83.6735,64.2009,[0.25]
64.82319921,83.6739,64.2012,[0.25]
64.82291596,83.6743,64.2015,[0.25]
64.82263135,83.6747,64.2017,[0.25]
64.82234539,83.6751,64.202,[0.25]
64.82205809,83.6755,64.2023,[0.25]
64.82176947,83.6759,64.2025,[0.25]
64.82147951,83.6763,64.2028,[0.25]
64.82118824,83.6767,64.203,[0.25]
64.82089566,83.6771,64.2033,[0.25]
64.82060178,83.6775,64.2036,[0.25]
64.8203066,83.6779,64.2038,[0.25]
64.82001013,83.6783,64.2041,[0.25]
64.81971238,83.6787,64.2044,[0.25]
64.81941335,83.6791,64.2046,[0.25]
64.81911305,83.6795,64.2049,[0.25]
64.8188115,83.6799,64.2051,[0.25]
64.81850869,83.6803,64.2054,[0.25]
64.81820463,83.6807,64.2057,[0.25]
64.81789934,83.6811,64.2059,[0.25]
64.81759281,83.6815,64.2062,[0.25]
64.81728506,83.6819,64.2064,[0.25]
64.81697608,83.6823,64.2067,[0.25]
64.8166659,83.6827,64.207,[0.25]
64.81635451,83.6831,64.2072,[0.25]
64.81604193,83.6835,64.2075,[0.25]
64.81572815,83.6839,64.2078,[0.25]
64.81541319,83.6843,64.208,[0.25]
64.81509705,83.6847,64.2083,[0.25]
64.81477975,83.6851,64.2085,[0.25]
64.81446128,83.6855,64.2088,[0.25]
64.81414166,83.6859,64.2091,[0.25]
64.81382088,83.6863,64.2093,[0.25]
64.81349897,83.6867,64.2096,[0.25]
64.81317592,83.6871,64.2099,[0.25]
64.81285174,83.6875,64.2101,[0.25]
64.81252644,83.6879,64.2104,[0.25]
64.81220003,83.6883,64.2106,[0.25]
64.81187251,83.6887,64.2109,[0.25]
64.81154389,83.6891,64.2112,[0.25]
64.81121417,83.6895,64.2114,[0.25]
64.81088337,83.6899,64.2117,[0.25]
64.81055149,83.6903,64.212,[0.25]
64.81021854,83.6907,64.2122,[0.25]
64.80988452,83.6911,64.2125,[0.25]
64.80954944,83.6915,64.2127,[0.25]
64.8092133,83.6919,64.213,[0.25]
64.80887613,83.6923,64.2133,[0.25]
64.80853791,83.6927,64.2135,[0.25]
64.80819866,83.6931,64.2138,[0.25]
64.80785838,83.6935,64.2141,[0.25]
64.80751709,83.6939,64.2143,[0.25]
64.80717478,83.6943,64.2146,[0.25]
64.80683147,83.6947,64.2148,[0.25]
64.80648716,83.6951,64.2151,[0.25]
64.80614186,83.6955,64.2154,[0.25]
64.80579557,83.6959,64.2156,[0.25]
64.8054483,83.6963,64.2159,[0.25]
64.80510006,83.6967,64.2162,[0.25]
64.80475086,83.6971,64.2164,[0.25]
64.8044007,83.6975,64.2167,[0.25]
64.80404958,83.6979,64.2169,[0.25]
64.80369752,83.6983,64.2172,[0.25]
64.80334452,83.6987,64.2175,[0.25]
64.80299059,83.6991,64.2177,[0.25]
64.80263574,83.6994,64.218,[0.25]
64.80227996,83.6997,64.2182,[0.25]
64.80192328,83.7,64.2184,[0.25]
64.80156569,83.7003,64.2186,[0.25]
64.80120719,83.7006,64.2188,[0.25]
64.80084781,83.7009,64.219,[0.25]
64.80048754,83.7012,64.2192,[0.25]
64.80012639,83.7015,64.2194,[0.25]
64.79976437,83.7018,64.2196,[0.25]
64.79940148,83.7021,64.2198,[0.25]
64.79903773,83.7024,64.22,[0.25]
64.79867313,83.7027,64.2202,[0.25]
64.79830768,83.703,64.2204,[0.25]
64.79794139,83.7033,64.2206,[0.25]
64.79757427,83.7036,64.2208,[0.25]
64.79720632,83.7039,64.221,[0.25]
64.79683754,83.7042,64.2212,[0.25]
64.79646796,83.7045,64.2214,[0.25]
64.79609756,83.7048,64.2216,[0.25]
64.79572636,83.7051,64.2218,[0.25]
64.79535437,83.7054,64.222,[0.25]
64.79498159,83.7057,64.2222,[0.25]
64.79460803,83.706,64.2224,[0.25]
64.79423368,83.7063,64.2226,[0.25]
64.79385857,83.7066,64.2228,[0.25]
64.7934827,83.7069,64.223,[0.25]
64.79310607,83.7072,64.2232,[0.25]
64.79272869,83.7075,64.2234,[0.25]
64.79235056,83.7078,64.2236,[0.25]
64.79197169,83.7081,64.2238,[0.25]
64.7915921,83.7084,64.224,[0.25]
64.79121177,83.7087,64.2242,[0.25]
64.79083073,83.709,64.2244,[0.25]
64.79044898,83.7093,64.2246,[0.25]
64.79006651,83.7096,64.2248,[0.25]
64.78968335,83.7099,64.225,[0.25]
64.78929949,83.7102,64.2252,[0.25]
64.78891495,83.7105,64.2254,[0.25]
64.78852972,83.7108,64.2256,[0.25]
64.78814381,83.7111,64.2258,[0.25]
64.78775724,83.7114,64.226,[0.25]
64.78737,83.7117,64.2262,[0.25]
64.78698211,83.712,64.2264,[0.25]
64.78659356,83.7123,64.2266,[0.25]
64.78620437,83.7126,64.2268,[0.25]
64.78581454,83.7129,64.227,[0.25]
64.78542408,83.7132,64.2272,[0.25]
64.78503299,83.7135,64.2274,[0.25]
64.78464128,83.7138,64.2276,[0.25]
64.78424895,83.7141,64.2278,[0.25]
64.78385602,83.7144,64.228,[0.25]
64.78346249,83.7147,64.2282,[0.25]
64.78306835,83.715,64.2284,[0.25]
64.78267363,83.7153,64.2286,[0.25]
64.78227833,83.7156,64.2288,[0.25]
64.78188244,83.7159,64.229,[0.25]
64.78148599,83.7162,64.2292,[0.25]
64.78108896,83.7165,64.2294,[0.25]
64.78069138,83.7168,64.2296,[0.25]
64.78029324,83.7171,64.2298,[0.25]
64.77989456,83.7174,64.23,[0.25]
64.77949533,83.7177,64.2302,[0.25]
64.77909557,83.718,64.2304,[0.25]
64.77869527,83.7183,64.2306,[0.25]
64.77829446,83.7186,64.2308,[0.25]
64.77789312,83.7189,64.231,[0.25]
64.77749127,83.7192,64.2312,[0.25]
64.77708891,83.7195,64.2314,[0.25]
64.77668605,83.7198,64.2316,[0.25]
64.7762827,83.7201,64.2318,[0.25]
64.77587886,83.7204,64.232,[0.25]
64.77547453,83.7207,64.2322,[0.25]
64.77506973,83.721,64.2324,[0.25]
64.77466446,83.7213,64.2326,[0.25]
64.77425871,83.7216,64.2328,[0.25]
64.77385251,83.7219,64.233,[0.25]
64.77344586,83.7222,64.2332,[0.25]
64.77303875,83.7225,64.2334,[0.25]
64.77263121,83.7228,64.2336,[0.25]
64.77222322,83.7231,64.2338,[0.25]
64.77181481,83.7234,64.234,[0.25]
64.77140597,83.7237,64.2342,[0.25]
64.77099671,83.724,64.2344,[0.25]
64.77058703,83.7243,64.2346,[0.25]
64.77017695,83.7246,64.2348,[0.25]
64.76976647,83.7249,64.235,[0.25]
64.76935558,83.7252,64.2352,[0.25]
64.76894431,83.7255,64.2354,[0.25]
64.76853265,83.7258,64.2356,[0.25]
64.76812061,83.7261,64.2358,[0.25]
64.76770819,83.7264,64.236,[0.25]
64.76729541,83.7267,64.2362,[0.25]
64.76688226,83.727,64.2364,[0.25]
64.76646876,83.7273,64.2366,[0.25]
64.7660549,83.7276,64.2368,[0.25]
64.7656407,83.7279,64.237,[0.25]
64.76522615,83.7282,64.2372,[0.25]
64.76481127,83.7285,64.2374,[0.25]
64.76439606,83.7288,64.2376,[0.25]
64.76398053,83.7291,64.2378,[0.25]
64.76356468,83.7294,64.238,[0.25]
64.76314851,83.7297,64.2382,[0.25]
64.76273203,83.73,64.2384,[0.25]
64.76231526,83.7303,64.2386,[0.25]
64.76189818,83.7306,64.2388,[0.25]
64.76148082,83.7309,64.239,[0.25]
64.76106316,83.7312,64.2392,[0.25]
64.76064523,83.7315,64.2394,[0.25]
64.76022702,83.7318,64.2396,[0.25]
64.75980854,83.7321,64.2398,[0.25]
64.7593898,83.7324,64.24,[0.25]
64.7589708,83.7327,64.2402,[0.25]
64.75855154,83.733,64.2404,[0.25]
64.75813204,83.7333,64.2406,[0.25]
64.75771229,83.7336,64.2408,[0.25]
64.75729231,83.7339,64.241,[0.25]
64.75687209,83.7342,64.2411,[0.25]
64.75645165,83.7345,64.2413,[0.25]
64.75603098,83.7348,64.2415,[0.25]
64.7556101,83.7351,64.2417,[0.25]
64.755189,83.7354,64.2419,[0.25]
64.75476771,83.7357,64.2421,[0.25]
64.7543462,83.736,64.2423,[0.25]
64.75392451,83.7363,64.2425,[0.25]
64.75350262,83.7366,64.2427,[0.25]
64.75308055,83.7369,64.2429,[0.25]
64.7526583,83.7372,64.2431,[0.25]
64.75223587,83.7375,64.2433,[0.25]
64.75181328,83.7378,64.2435,[0.25]
64.75139052,83.7381,64.2437,[0.25]
64.7509676,83.7384,64.2439,[0.25]
64.75054452,83.7387,64.2441,[0.25]
64.7501213,83.739,64.2443,[0.25]
64.74969793,83.7393,64.2445,[0.25]
64.74927443,83.7396,64.2447,[0.25]
64.74885079,83.7399,64.2449,[0.25]
64.74842702,83.7402,64.2451,[0.25]
64.74800313,83.7405,64.2453,[0.25]
64.74757912,83.7408,64.2455,[0.25]
64.747155,83.7411,64.2457,[0.25]
64.74673077,83.7414,64.2459,[0.25]
64.74630644,83.7417,64.2461,[0.25]
64.745882,83.742,64.2463,[0.25]
64.74545748,83.7423,64.2465,[0.25]
64.74503286,83.7426,64.2467,[0.25]
64.74460817,83.7429,64.2469,[0.25]
64.74418339,83.7432,64.247,[0.25]
64.74375854,83.7435,64.2472,[0.25]
64.74333362,83.7438,64.2474,[0.25]
64.74290864,83.7441,64.2476,[0.25]
64.7424836,83.7444,64.2478,[0.25]
64.7420585,83.7447,64.248,[0.25]
64.74163336,83.745,64.2482,[0.25]
64.74120817,83.7453,64.2484,[0.25]
64.74078294,83.7456,64.2486,[0.25]
64.74035768,83.7459,64.2488,[0.25]
64.73993239,83.7462,64.249,[0.25]
64.73950707,83.7465,64.2492,[0.25]
64.73908174,83.7468,64.2494,[0.25]
64.73865639,83.7471,64.2496,[0.25]
64.73823103,83.7474,64.2498,[0.25]
64.73780566,83.7477,64.25,[0.25]
64.73738029,83.748,64.2502,[0.25]
64.73695493,83.7483,64.2504,[0.25]
64.73652957,83.7486,64.2506,[0.25]
64.73610423,83.7489,64.2508,[0.25]
64.73567891,83.7492,64.251,[0.25]
64.73525361,83.7495,64.2512,[0.25]
64.73482833,83.7498,64.2514,[0.25]
64.73440309,83.7501,64.2516,[0.25]
64.73397788,83.7504,64.2518,[0.25]
64.73355272,83.7507,64.252,[0.25]
64.7331276,83.751,64.2522,[0.25]
64.73270254,83.7513,64.2524,[0.25]
64.73227753,83.7516,64.2526,[0.25]
64.73185257,83.7519,64.2528,[0.25]
64.73142769,83.7522,64.2529,[0.25]
64.73100287,83.7524,64.2531,[0.25]
64.73057812,83.7526,64.2533,[0.25]
64.73015346,83.7528,64.2534,[0.25]
64.72972887,83.753,64.2535,[0.25]
64.72930438,83.7532,64.2537,[0.25]
64.72887997,83.7534,64.2538,[0.25]
64.72845566,83.7536,64.2539,[0.25]
64.72803146,83.7538,64.2541,[0.25]
64.72760735,83.754,64.2542,[0.25]
64.72718336,83.7542,64.2543,[0.25]
64.72675948,83.7544,64.2545,[0.25]
64.72633572,83.7546,64.2546,[0.25]
64.72591208,83.7548,64.2547,[0.25]
64.72548857,83.755,64.2549,[0.25]
64.72506519,83.7552,64.255,[0.25]
64.72464195,83.7554,64.2551,[0.25]
64.72421885,83.7556,64.2552,[0.25]
64.72379589,83.7558,64.2554,[0.25]
64.72337308,83.756,64.2555,[0.25]
64.72295043,83.7562,64.2556,[0.25]
64.72252793,83.7564,64.2558,[0.25]
64.7221056,83.7566,64.2559,[0.25]
64.72168343,83.7568,64.256,[0.25]
64.72126143,83.757,64.2562,[0.25]
64.72083961,83.7572,64.2563,[0.25]
64.72041796,83.7574,64.2564,[0.25]
64.7199965,83.7576,64.2566,[0.25]
64.71957523,83.7578,64.2567,[0.25]
64.71915415,83.758,64.2568,[0.25]
64.71873327,83.7582,64.2569,[0.25]
64.71831258,83.7584,64.2571,[0.25]
64.7178921,83.7586,64.2572,[0.25]
64.71747183,83.7588,64.2573,[0.25]
64.71705178,83.759,64.2575,[0.25]
64.71663193,83.7592,64.2576,[0.25]
64.71621231,83.7594,64.2577,[0.25]
64.71579292,83.7596,64.2579,[0.25]
64.71537375,83.7598,64.258,[0.25]
64.71495482,83.76,64.2581,[0.25]
64.71453613,83.7602,64.2583,[0.25]
64.71411767,83.7604,64.2584,[0.25]
64.71369946,83.7606,64.2585,[0.25]
64.71328151,83.7608,64.2587,[0.25]
64.7128638,83.761,64.2588,[0.25]
64.71244635,83.7612,64.2589,[0.25]
64.71202917,83.7614,64.259,[0.25]
64.71161225,83.7616,64.2592,[0.25]
64.7111956,83.7618,64.2593,[0.25]
64.71077922,83.762,64.2594,[0.25]
64.71036312,83.7622,64.2596,[0.25]
64.70994731,83.7624,64.2597,[0.25]
64.70953177,83.7626,64.2598,[0.25]
64.70911653,83.7628,64.26,[0.25]
